System ID,UPC,EAN,Custom SKU,Manufact. SKU,Item,Vendor ID,Qty.,Price,Tax,Brand,Publish to eCom,Season,Department,MSRP,Tax Class,Default Cost,Vendor,Category,Subcategory 1,Subcategory 2,Subcategory 3,Subcategory 4,Subcategory 5,Subcategory 6,Subcategory 7,Subcategory 8,Subcategory 9
2.1E+11,69000159712,69000159712,69000159712,69000159712,Pepsi RockStar  Peach,,166,$3.75 ,Yes,Pepsi,No,,,3.75,Item,2,costco,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,8.10168E+11,2.1E+11,211 0036851,107894721,DOTMOD DotPod Plus Pod Kit 1500mAh Purple,,1,$49.99 ,Yes,DOTMOD,Yes,,,49.99,Item,27.41,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,8.10168E+11,2.1E+11,211 0041963,107867092,DOTMOD DotPod Plus Pod Kit 1500mAh Pearl White,,0,$49.99 ,Yes,DOTMOD,Yes,,,49.99,Item,27.41,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,6.91584E+11,2.1E+11,6.91584E+11,,STLTH ECO Disposable 3k Puff MB Golden Tobacco,90500-MB,0,$18.99 ,Yes,STLTH,Yes,,,18.99,Item,11.56,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,8.18386E+11,,65453,01008183860010671325062710TTFTF1,Banter Triple Tropic Taster Liquid Diamond Hybrid Cartridges 3X0.33G,65453,0,$39.99 ,Yes,banter,Yes,,,39.99,GST Only,28.47,MBLL,Cannabis,Cartridges / Disposables,,,,,,,,
2.1E+11,8.4236E+11,,60479,01008423600185671325031310VAF222G,ChillBilly Gator Blood Blammo Hybrid Cartridge 1G,60479,0,$35.65 ,Yes,chillBilly,Yes,,,35.65,GST Only,24.98,MBLL,Cannabis,Cartridges / Disposables,,,,,,,,
2.1E+11,8.4236E+11,,60484,01008423600185741324120610VAF217B,ChillBilly Triple Berry Truckin Hybrid Cartridge 1G,60484,0,$35.65 ,Yes,chillBilly,Yes,,,35.65,GST Only,24.98,MBLL,Cannabis,Cartridges / Disposables,,,,,,,,
2.1E+11,6.28308E+11,2.1E+11,64345,1.00628E+31,D LBS Cryptic Blueberry Indica Cartridge 1G,64345,0,$36.30 ,Yes,D LBS,Yes,,,36.3,GST Only,25.34,MBLL,Cannabis,Cartridges / Disposables,,,,,,,,
2.1E+11,6.28308E+11,2.1E+11,64351,1.00628E+31,D LBS What The Fuzz Indica Cartridge 1G,64351,0,$36.30 ,Yes,D LBS,Yes,,,36.3,GST Only,25.34,MBLL,Cannabis,Cartridges / Disposables,,,,,,,,
2.1E+11,6.93706E+12,2.1E+11,,6.93706E+12,RufPuf Ripper-X Pre-Filled Pod 50k Puff MB Classico Tobacco,,0,$31.49 ,Yes,Rufpuf,Yes,,,31.49,Item,21.43,G Core,Nicotine Products,Pre-Filled Pods,,,,,,,,
2.1E+11,7.34366E+11,2.1E+11,,7.34366E+11,Smoke Odor 13oz Candle Cinnamon Apple,,0,$15.99 ,Yes,Smoke Odor,Yes,,,15.99,Item,9.49,Smoke Arsenal,Cannabis Accessories,Odour Control,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,8.27152E+11,Kraze LUNA Luxury 42k Puff Rechargeable Disposable MB Blueberry Strawberry Pomegranate Ice,,10,$42.99 ,Yes,Kraze,Yes,,,42.99,Item,27.93,Pacific Smoke,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,8.27152E+11,Kraze LUNA Luxury 42k Puff Rechargeable Disposable MB Opal Orange Razz Lime Ice,,0,$42.99 ,Yes,Kraze,Yes,,,42.99,Item,27.93,Pacific Smoke,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,8.27152E+11,Kraze LUNA Luxury 42k Puff Rechargeable Disposable MB Ravish Raspberry Lemon Ice,,0,$42.99 ,Yes,Kraze,Yes,,,42.99,Item,27.93,Pacific Smoke,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,8.27152E+11,Kraze LUNA Luxury 42k Puff Rechargeable Disposable MB Summer Strawberry Pina Colada Ice,,0,$42.99 ,Yes,Kraze,Yes,,,42.99,Item,27.93,Pacific Smoke,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.3184E+11,2.1E+11,,6.3184E+11,Mind Blown Patchy Drips 60ml MB 3mg,,2,$48.99 ,Yes,Mind Blown Vape,Yes,,,48.99,Item,32.39,Canada Liquid Labs,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,6.10476E+11,2.1E+11,,6.10476E+11,Mind Blown Patchy Drips 60ml MB 6mg,,11,$48.99 ,Yes,Mind Blown Vape,Yes,,,48.99,Item,32.39,Canada Liquid Labs,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,9.77399E+11,2.1E+11,,9.77399E+11,Mind Blown Patchy Drips 30ml MB 20mg,,4,$34.99 ,Yes,Mind Blown Vape,Yes,,,34.99,Item,23.67,Canada Liquid Labs,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,8.42833E+11,2.1E+11,38461,01008428330300101325072810CHB05PR19725,Jonny Chronic Cherry Bomb Sativa Pre-Rolls 3X0.5G,38461,82,$8.25 ,Yes,jonny chronic,Yes,,,8.25,GST Only,5.69,MBLL,Cannabis,Pre-Rolled,,,,,,,,
2.1E+11,6.28251E+11,,65986,01006282511614331325081210TOBA263,Locker Room Half Time Hitters Sativa Pre-Rolls 3X0.5G,65986,42,$8.45 ,Yes,Locker Room,Yes,,,8.45,GST Only,5.91,MBLL,Cannabis,Pre-Rolled,,,,,,,,
2.1E+11,7.55043E+11,2.1E+11,,7.55043E+11,Mr. Fog Aura Rechargeable Disposable 60k Puff ZERO NICOTINE MB Magnetic Worm,,0,$43.99 ,Yes,Mr Fog,Yes,,,43.99,Item,30.67,Mr.Fog,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,7.55043E+11,2.1E+11,,7.55043E+11,Mr. Fog Aura Rechargeable Disposable 60k Puff ZERO NICOTINE MB Cherry Kiss,,0,$43.99 ,Yes,Mr Fog,Yes,,,43.99,Item,30.67,Mr.Fog,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,7.55043E+11,2.1E+11,,7.55043E+11,Mr. Fog Aura Rechargeable Disposable 60k Puff ZERO NICOTINE MB Sour Shock Blue Raspberry,,0,$43.99 ,Yes,Mr Fog,Yes,,,43.99,Item,30.67,Mr.Fog,Nicotine Products,Disposable Devices,,,,,,,,
